id,name,popularity,explicit,artists,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
4NZrZgrRoR4GwR7flWOXRI,Go Fuck Yourself,80,1,'Two Feet','5sWHDYs0csV6RS48xBl0tH',0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,4,130.0
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),80,0,"'ZAYN', 'Taylor Swift'","'5ZsFI1h6hIdQRw2ti0hz81', '06HL4z0CvFAxyc27GXpf02'",0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,4,247.0
20fBuVybkHgjF6vNhSMROD,Ambitionz Az A Ridah,80,1,'2Pac','1ZwdS5xdxEREPySFridCfh',0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,4,278.0
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,80,0,'5 Seconds of Summer','5Rl15oVamLq7FbSb0NNBNy',0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,4,205.0
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,80,0,'Alicia Keys','3DiDSECUqqY1AuBP8qtaIa',0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,3,229.0
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,80,0,'salem ilese','3QJUFtGBGL05vo0kCJZsmT',0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4,137.0
2ufLEVbzvEcJ3subW8jBUp,Lut Gaye,80,0,"'Jubin Nautiyal', 'Tanishk Bagchi', 'Nusrat Fateh Ali Khan', 'Emraan Hashmi'","'1tqysapcCh1lWEAc9dIFpa', '4f7KfxeHq9BiylGmyXepGt', '5HcunTidTUrOaf8V0iJcvl', '44oMI9xI4kcCub3qbpYPdb'",0.638,0.785,10,-2.612,1,0.044,0.185,0.0,0.245,0.515,91.101,4,228.0
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,80,0,'Outkast','1G9G7WwrXka3Z1r7aIDjI7',0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4,235.0
1KGi9sZVMeszgZOWivFpxs,No Scrubs,80,0,'TLC','0TImkz4nPqjegtVSMZnMRq',0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4,214.0
0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),80,0,"'David Guetta', 'Sia'","'1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN'",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,4,245.0
4EWCNWgDS8707fNSZ1oaA5,Heartless,80,0,'Kanye West','5K4W6rqBFWDnAN6FQUkS6x',0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4,211.0
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,80,0,'Bon Jovi','58lV9VcRSjABbAbfWS6skp',0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,4,224.0
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,80,0,'3 Doors Down','2RTUTCvo6onsAnheUk3aL9',0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4,234.0
3UmaczJpikHgJFyBTAJVoz,Stan,80,1,"'Eminem', 'Dido'","'7dGJo4pcD2V6oG8kP0tJRR', '2mpeljBig2IXLXRAFO9AAs'",0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4,404.0
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,80,0,'Luke Combs','718COspgdWOnwOFpJHRZHS',0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,4,193.0
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),80,1,"'Roddy Ricch', 'Mustard'","'757aE44tKEUQEqRuT6GnEB', '0YinUQ50QDB7ZxSCLyQ40k'",0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,4,220.0
4K06PO78fW4mnBVenxGNob,Conversations,80,1,'Juice WRLD','4MCBfE4596Uoi2O4DtmEMz',0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,4,182.0
41MCdlvXOl62B7Kv86Bb1v,Empty,80,1,'Juice WRLD','4MCBfE4596Uoi2O4DtmEMz',0.745,0.561,0,-4.869,1,0.0807,0.0758,0.0,0.133,0.449,77.557,4,248.0
0F7FA14euOIX8KcbEturGH,Old Town Road,80,0,'Lil Nas X','7jVv8c5Fj3E9VhNjxT4snq',0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4,113.0
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,80,0,'Bruno Mars','0du5cEVh5yTK9QJze8zA0C',0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,4,221.0
5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")",80,0,'Andy Grammer','2oX42qP5ineK3hrhBECLmj',0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,4,196.0
6GG73Jik4jUlQCkKg9JuGO,The Middle,80,0,'Jimmy Eat World','3Ayl7mCk0nScecqOzvNp6s',0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,4,166.0
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,80,0,'Nickelback','6deZN1bslXzeGvOLaLMOIF',0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4,224.0
4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,80,0,'Rex Orange County','7pbDxGE6nQSZVfiFdq9lOL',0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,4,268.0
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),80,1,"'Gunna', 'Young Thug'","'2hlmm7s2ICUX0LVIhVFlZQ', '50co4Is1HCEo8bhOyUWKpn'",0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,4,198.0
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,80,1,'BROCKHAMPTON','1Bl6wpkWCQ4KVgnASpvzzA',0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,4,205.0
4SSnFejRGlZikf02HLewEF,bury a friend,80,0,'Billie Eilish','6qqNVTkY8uBg9cP3Jd7DAH',0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4,193.0
18A7ha5BitZjmdHTCwXFbU,Cradles,80,0,'Sub Urban','7gXb99Sf9nNmpNYeAgIQFG',0.581,0.585,1,-1.87,1,0.369,0.27,6.48e-05,0.179,0.63,67.443,3,210.0
6ECp64rv50XVz93WvxXMGF,This Love,80,0,'Maroon 5','04gDigrS5kc9YWfZHwBETP',0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,4,206.0
3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,80,0,'Adele','4dpARuHxo51G3z768sgnrY',0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,4,285.0
68vgtRHr7iZHpzGpon6Jlo,My Boo,80,0,"'Usher', 'Alicia Keys'","'23zg3TcAtWQy7J6upgbUnj', '3DiDSECUqqY1AuBP8qtaIa'",0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,4,223.0
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""",80,0,'Olivia Rodrigo','1McMsnEElThX1knmY4oliG',0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,3,177.0
3cfOd4CMv2snFaKAnMdnvK,All Star,80,0,'Smash Mouth','2iEvnFsWxR0Syqu2JNopAd',0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,4,200.0
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),80,0,"'Ellie Goulding', 'Juice WRLD'","'0X2BH1fck6amBIoJhDVmmJ', '4MCBfE4596Uoi2O4DtmEMz'",0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,4,186.0
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,80,1,'Green Day','7oPftvlwr6VrsViSDV7fJY',0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4,176.0
4jAIqgrPjKLTY9Gbez25Qb,Lights Up,80,0,'Harry Styles','6KImCVD70vtIoJWnq6nGn3',0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,4,172.0
2ksOAxtIxY8yElEWw8RhgK,China,80,0,"'Anuel AA', 'Daddy Yankee', 'KAROL G', 'J Balvin', 'Ozuna'","'2R21vXR83lH98kGeO99Y66', '4VMYDCV2IEDYJArk749S6m', '790FomKkXshlbRYZFtlgla', '1vyhD5VmyZ7KMfW5gqLgo5', '1i8SpTcr7yvPOmcqrbnVXY'",0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4,302.0
1iSqfoUFnQwV0QW1EfUit8,Suicidal,80,1,'YNW Melly','1cNDP5yjU5vjeR8qMf4grg',0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,4,223.0
7xbWAw3LMgRMn4omR5yVn3,Lose Somebody,80,0,"'Kygo', 'OneRepublic'","'23fqKkggKUBHNkbKtXEls4', '5Pwc4xIPtQLFEnJriah9YJ'",0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,4,200.0
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,80,0,'KISS','07XSN3sPlIlB2L2XNcTwJw',0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,4,271.0
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),80,0,"'Charlie Puth', 'Selena Gomez'","'6VuMaDnrHyPL1p4EHjYLi7', '0C8ZW7ezQVs4URX5aX7Kqx'",0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,4,218.0
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),80,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,4,242.0
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,80,0,'U2','51Blml2LZPmy7TTiAg47vQ',0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4,296.0
364dI1bYnvamSnBJ8JcNzN,Intentions,80,0,"'Justin Bieber', 'Quavo'","'1uNFoZAHBGtllmzznpCI3s', '0VRj0yCOv2FXJNP47XQnx5'",0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,4,213.0
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,80,0,'U2','51Blml2LZPmy7TTiAg47vQ',0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,4,277.0
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",80,0,'Fall Out Boy','4UXqAaa6dQYAk18Lv7PEgX',0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,4,229.0
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,80,0,'Rihanna','5pKCCKE2ajJHZ9KAiaK11H',0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,4,247.0
1wVuPmvt6AWvTL5W2GJnzZ,Talking to the Moon,80,0,'Bruno Mars','0du5cEVh5yTK9QJze8zA0C',0.523,0.606,1,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.837,4,218.0
7E9GeFGfjXw9LAI4ay6rsw,El Tóxico,80,0,"'Grupo Firme', 'Carin Leon'","'1dKdetem2xEmjgvyymzytS', '66ihevNkSYNzRAl44dx6jJ'",0.626,0.503,10,-5.087,1,0.141,0.407,0.0,0.234,0.821,72.985,4,180.0
29TPjc8wxfz4XMn21O7VsZ,Sky,80,1,'Playboi Carti','699OTQXzgjhIYAHMy9RyPD',0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,4,193.0
5bJ1DrEM4hNCafcDd1oxHx,Self Care,80,1,'Mac Miller','4LLpKhyESsyAXpc4laK94U',0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,4,345.0
2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),80,1,"'Polo G', 'Juice WRLD'","'6AgTAQt8XS6jRWi4sX7w49', '4MCBfE4596Uoi2O4DtmEMz'",0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,4,164.0
7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),80,0,"'Lady Gaga', 'Ariana Grande'","'1HY2Jd0NmPuamShAr6KMms', '66CXWjxzNUsdJxJ2JdwvnR'",0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,4,182.0
3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,80,0,'girl in red','3uwAm6vQy7kWPS2bciKWx9',0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,4,205.0
7EUvcSFkyVB73zrblhQmEL,Bonita,80,0,'Jeeiph','6ZtLRqHEkAXPWVw0eRbDac',0.762,0.645,0,-5.422,1,0.272,0.241,1.26e-05,0.118,0.64,180.125,4,187.0
1tNJrcVe6gwLEiZCtprs1u,3 Nights,80,0,'Dominic Fike','6USv9qhCn6zfxlBQIYJ9qs',0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,4,178.0
43BlKpJcSrC9AsJ3F1DKg9,Still Trappin' (with King Von),80,1,"'Lil Durk', 'King Von'","'3hcs9uc56yIGFCSy9leWe7', '6QtgPSJPSzcnn7dPZ4VINp'",0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941,4,172.0
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,80,0,"'Marshmello', 'Demi Lovato'","'64KEffDW9EtZ1y2vBYgq8T', '6S2OmqARrzebs0tKUEyXyp'",0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,160.0
055Mme9ReKK99jRFA5UJ55,Get Out My Head,80,0,'Shane Codd','2s7Oijd4mFGgEkhYJtf3sJ',0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,4,205.0
40mjsnRjCpycdUw3xhS20g,GATTI,80,1,"'JACKBOYS', 'Pop Smoke', 'Travis Scott'","'7A8S43ryYdbWpJKeHRZRcq', '0eDvMgVFoNV3TpwtrVCoTj', '0Y5tJX1MQlPlqiwlOH1tJY'",0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,4,181.0
3jT2LKH0RSbQ8jIUNFzXm5,PTSD,80,1,"'G Herbo', 'Juice WRLD', 'Lil Uzi Vert', 'Chance the Rapper'","'5QdEbQJ3ylBnc3gsIASAT5', '4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz', '1anyVhU62p31KFi8MEzkbf'",0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,4,232.0
1cVlW9WQiGlFdWUXFdFZGh,Pa' Olvidarme De Ella,80,1,"'Piso 21', 'Christian Nodal'","'4bw2Am3p9ji3mYsXNXtQcd', '0XwVARXT135rw8lyw1EeWP'",0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,3,227.0
745H5CctFr12Mo7cqa1BMH,My Girl,80,0,'The Temptations','3RwQ26hR2tJtA8F9p2n7jG',0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,4,165.0
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,80,1,"'Lil Baby', 'Drake'","'5f7VJjfbwm532GiveGC0ZK', '3TVXtAsR1Inumwj472S9r4'",0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,4,142.0
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),80,0,'Red Hot Chili Peppers','0L8ExT028jH3ddEcZwqJJ5',0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4,335.0
2ygvZOXrIeVL4xZmAWJT2C,my future,80,0,'Billie Eilish','6qqNVTkY8uBg9cP3Jd7DAH',0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4,208.0
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),80,0,"'Ed Sheeran', 'Camila Cabello', 'Cardi B'","'6eUKZXaKkcviH0Ku9w2n3V', '4nDoRrQiYLoBzwC5BhVJzF', '4kYSro6naA4h99UJvo89HB'",0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,4,204.0
4ja2gzrNh9VNigzoXfmbwD,Mariposa,80,0,'Peach Tree Rascals','0imE3buPhAowREqCrr4CYe',0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,4,210.0
2gwkD6igEhQbDQegRCcdoB,Suge,80,1,'DaBaby','4r63FhuTkUYltbVAg5TQnk',0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,4,163.0
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),80,0,"'Taylor Swift', 'Brendon Urie', 'Panic! At The Disco'","'06HL4z0CvFAxyc27GXpf02', '6eYFryfcEu3QSq59D62wZQ', '20JZFwl6HVl6yg8a4H3ZqK'",0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,4,193.0
7j31rVgGX9Q2blT92VBEA0,Teenagers,80,0,'My Chemical Romance','7FBcuc1gsnv6Y1nwFtNRCb',0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4,162.0
4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,80,1,'Bazzi','4GvEc3ANtPPjt1ZJllr5Zl',0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,4,166.0
0ecC8p17cDNlxHXkuYqeR6,Surrender,80,0,'Natalie Taylor','2WxjxdeF7GGdcCK276qViY',0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,5,183.0
0TlLq3lA83rQOYtrqBqSct,Nonstop,80,1,'Drake','3TVXtAsR1Inumwj472S9r4',0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4,239.0
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,80,0,'Billie Eilish','6qqNVTkY8uBg9cP3Jd7DAH',0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,4,222.0
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",80,1,'Ariana Grande','66CXWjxzNUsdJxJ2JdwvnR',0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,4,190.0
4K8cyoCDovlc4FvtUr2Hfx,Nada,80,0,"'Cali Y El Dandee', 'Danna Paola'","'5DUlefCLzVRzNWaNURTFpK', '5xSx2FM8mQnrfgM1QsHniB'",0.684,0.808,0,-2.737,1,0.061,0.0518,1.02e-05,0.0858,0.712,173.905,4,174.0
6mADjHs6FXdroPzEGW6KVJ,bloody valentine,80,1,'Machine Gun Kelly','6TIYQ3jFPwQSRmorSezPxX',0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,4,205.0
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",80,0,"'Alan Walker', 'Ava Max'","'7vk5e3vY1uw9plTHJAMwjN', '4npEfmQ6YuiwW1GpUmaq3F'",0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,4,179.0
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,80,0,"'Lauv', 'Troye Sivan'","'5JZ7CnR6gTvEMKX4g70Amv', '3WGpXCj9YhhfX11TToZcXP'",0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,4,163.0
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,80,1,"'50 Cent', 'Olivia'","'3q7HBObVc0L8jNeTe5Gofh', '5YBSzuCs7WaFKNr7Bky0Uf'",0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,5,209.0
2FVpOsjT1iquZ3SpCjZ9Ne,Telepathy,80,0,'BTS','3Nrfpe0tUJi4K4DXYWgMUX',0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,4,202.0
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,80,0,'PUBLIC','4vxaQs6vK54nK89J1VtLex',0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,4,233.0
6ic8OlLUNEATToEFU3xmaH,Gimme More,80,0,'Britney Spears','26dSoYclwsYLMAKD3tpOr4',0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4,251.0
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,80,0,'Sean Kingston','6S0dmVVn4udvppDhZIWxCr',0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,4,225.0
3CVb6hkMrlF7eHhXi5B3PZ,Body,80,1,"'Russ Millions', 'Tion Wayne'","'3FoFW2AoUGRHBacC6i4x4p', '7b79bQFziJFedJb75k6hFt'",0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,4,184.0
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,80,0,'One Direction','4AK6F7OLvEQ5QYCBNiQWHq',0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,4,228.0
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,80,0,'American Authors','0MlOPi3zIDMVrfA9R04Fe3',0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,194.0
3sNVsP50132BTNlImLx70i,Bound 2,80,1,'Kanye West','5K4W6rqBFWDnAN6FQUkS6x',0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,4,229.0
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,80,0,'The Strokes','0epOFNiUfyON9EYx7Tpr6V',0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,309.0
25z6kpmIwkCUqk2IORrJ5v,Rät,80,1,'Penelope Scott','3u6lPufHw4Oww6D88rv6sB',0.608,0.45,5,-13.291,0,0.248,0.322,0.000122,0.147,0.303,143.846,4,194.0
06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,80,1,"'Anuel AA', 'Bad Bunny'","'2R21vXR83lH98kGeO99Y66', '4q3ewBCX7sLwd24euuV69X'",0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,4,246.0
13EW51DKru044OJDJ9Bm8o,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),80,1,"'The Kid LAROI', 'YoungBoy Never Broke Again', 'Internet Money'","'2tIP7SsRs7vjIcLrU85W8J', '7wlFDEWiM5OoIAt8RSli8b', '6MPCFvOQv5cIGfw3jODMF0'",0.779,0.642,8,-6.321,0,0.116,0.0383,0.0,0.2,0.388,82.363,4,153.0
1GkHyypTFkUf0QQKwYoXH4,You (with Marshmello & Vance Joy),80,0,"'benny blanco', 'Marshmello', 'Vance Joy'","'5CiGnKThu5ctn9pBxv7DGa', '64KEffDW9EtZ1y2vBYgq8T', '10exVja0key0uqUkk6LJRT'",0.668,0.563,11,-6.433,1,0.0522,0.0493,0.0,0.119,0.305,103.116,4,170.0
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),80,0,"'Social House', 'Lil Yachty'","'5UjifI1TYefXWn9GdqDOHl', '6icQOAFXDZKsumw3YXyusw'",0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,4,165.0
1yjY7rpaAQvKwpdUliHx0d,Still into You,80,0,'Paramore','74XFHRwlV6OrjEM0A2NCMF',0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,4,216.0
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,80,0,'Boston','29kkCKKGXheHuoO829FxWK',0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,4,285.0
1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),80,1,"'Machine Gun Kelly', 'Halsey'","'6TIYQ3jFPwQSRmorSezPxX', '26VFTg2z8YR0cCuwLzESi2'",0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,4,172.0
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,80,0,'Chris Stapleton','4YLtscXsxbVgi031ovDDdh',0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,4,293.0
5zj8WNkBrEzlI5FKeYV4ol,La Luz,80,0,"'Sech', 'J Balvin'","'77ziqFxp5gaInVrF2lj4ht', '1vyhD5VmyZ7KMfW5gqLgo5'",0.665,0.697,9,-4.819,0,0.154,0.427,1.39e-05,0.599,0.556,94.053,4,217.0
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,80,0,'Van Halen','2cnMpRsOVqtPMfq7YiFE6K',0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4,242.0
4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],80,1,"'Jawsh 685', 'Jason Derulo', 'BTS'","'56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y', '3Nrfpe0tUJi4K4DXYWgMUX'",0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4,185.0
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",80,1,'$uicideboy$','1VPmR4DJC1PlOtd0IADAO0',0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,4,168.0
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,80,0,"'Rihanna', 'Kanye West', 'Paul McCartney'","'5pKCCKE2ajJHZ9KAiaK11H', '5K4W6rqBFWDnAN6FQUkS6x', '4STHEaNw4mPZ2tzheohgXB'",0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,4,188.0
2dHoVW9AxJVSRebPRyV2aA,Gone,80,0,'ROSÉ','3eVa5w3URK5duf6eyVDbu9',0.647,0.377,6,-6.003,1,0.0375,0.594,0.0,0.0768,0.653,79.936,4,207.0
3QH8rQGNFX8VLbCgZ7uPTS,Fly To My Room,80,0,'BTS','3Nrfpe0tUJi4K4DXYWgMUX',0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,4,222.0
