artist_name,track_id,track_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,duration
Lil Baby,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,0.00127,0.964,0.487,6.57e-06,10,0.115,-6.071,0,0.421,127.05,4,0.107,86,154.0
6ix9ine,4KkUjFkcQvGvWekl8RATDn,BEBE (feat. Anuel Aa),0.172,0.635,0.902,0.0,0,0.125,-3.559,1,0.109,102.063,4,0.286,86,218.0
YUNGBLUD,4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker),0.0116,0.464,0.852,0.0,11,0.108,-3.804,1,0.067,160.075,4,0.233,86,240.0
Nipsey Hussle,6ya8ejoKgw906Y8LWclqrp,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),0.0825,0.671,0.833,0.0,5,0.0726,-5.152,0,0.395,79.351,4,0.702,86,233.0
Dua Lipa,7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,0.0658,0.678,0.729,0.0,8,0.303,-4.188,1,0.137,99.895,4,0.643,86,189.0
Bebe Rexha,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,0.00281,0.63,0.694,0.0,11,0.0719,-6.257,0,0.0253,97.005,4,0.216,86,196.0
Gaullin,0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,0.0529,0.813,0.761,0.0119,10,0.337,-5.687,0,0.085,124.957,4,0.29,86,173.0
Rauw Alejandro,08aYFNUTIOMGq93e2VSArQ,Que Le De,0.19,0.77,0.75,0.0,0,0.0618,-2.715,1,0.0785,99.997,4,0.609,86,226.0
Silk City,5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),0.0104,0.588,0.67,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505,86,238.0
Luis Fonsi,3ao3OVxHlb3C08vAaApUlm,Imposible,0.122,0.786,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,4,0.913,86,164.0
Why Don't We,6Yx181fZzA0YE2EkUsYruq,Big Plans,0.0668,0.693,0.604,0.0,11,0.114,-5.279,1,0.0427,75.014,4,0.651,86,180.0
Don Patricio,6Cs7b9bu3fy5XhMwBA9Tz4,Contando Lunares (feat. Cruz Cafuné),0.444,0.856,0.523,0.0,4,0.0537,-10.481,0,0.131,105.935,4,0.709,86,220.0
Clean Bandit,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565,86,223.0
Jonas Blue,3u1S1OmAUhx5DRlLrXqyp3,Rise,0.323,0.69,0.784,0.0,1,0.203,-4.653,1,0.032,106.066,4,0.669,86,194.0
Sebastian Yatra,7uQmJ1jgNzBpATSoWKSPFu,Ya No Tiene Novio,0.048,0.632,0.832,0.0,7,0.0705,-1.948,0,0.154,182.184,4,0.784,85,199.0
Bad Bunny,35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,0.0626,0.672,0.594,5.14e-05,1,0.152,-6.813,0,0.0789,171.854,4,0.158,85,169.0
Piso 21,04cd1MHVq1D8v1nuTZoCdv,Puntos Suspensivos,0.175,0.823,0.731,0.0,11,0.131,-3.399,0,0.103,152.024,4,0.952,85,186.0
Drake,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,0.0891,0.586,0.909,0.000109,8,0.119,-6.474,1,0.0705,93.394,4,0.757,85,211.0
Rudimental,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.194,0.653,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55,85,211.0
Lil Baby,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,0.035,0.964,0.346,0.0,5,0.108,-9.309,0,0.53,119.958,4,0.562,85,142.0
Kenny Man,32lexhcz93AinKK0qLTZaZ,Ni Gucci Ni Prada,0.41,0.799,0.676,0.000777,2,0.325,-5.644,1,0.169,104.956,4,0.91,85,175.0
Juice WRLD,6eiztdXRkooWsBt2xToMWI,Make Believe,0.125,0.465,0.84,0.0,0,0.138,-4.35,1,0.0722,83.981,4,0.672,85,142.0
Reik,2zDj4WjbNDmrRL6Z4YjjCA,Amigos Con Derechos,0.0481,0.686,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.971,4,0.63,85,227.0
Eminem,60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),0.0627,0.876,0.786,0.0,10,0.127,-4.884,0,0.306,153.068,4,0.575,85,245.0
Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,0.0769,0.671,0.529,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,0.203,85,166.0
Logic,25F6MWrnFBCXVnpN4n76EK,Keanu Reeves,0.0591,0.71,0.888,0.0,2,0.134,-6.457,1,0.235,170.193,4,0.816,85,226.0
Billie Eilish,3LgWsmilsrWXiPYQFRD0T7,goodbye,0.856,0.152,0.149,0.431,6,0.244,-21.965,0,0.0516,55.492,4,0.0484,85,119.0
Ariana Grande,4OafepJy2teCjYJbvFE60J,breathin,0.0211,0.568,0.656,1.37e-05,8,0.213,-5.413,1,0.0433,100.049,4,0.364,85,198.0
Offset,2MJdgSby3DtSS7bUJx2cly,Red Room,0.479,0.936,0.559,0.0,7,0.129,-8.591,0,0.158,112.339,4,0.517,85,241.0
Tiësto,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,0.374,0.747,0.834,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,85,216.0
Rita Ora,6xtcFXSo8H9BZN637BMVKS,Let You Love Me,0.288,0.531,0.854,0.0,10,0.0773,-3.149,1,0.198,94.419,4,0.456,85,190.0
Offset,7pMRoGLEJuFM2wl5pt0R99,Legacy (feat. Travis Scott & 21 Savage),0.178,0.844,0.513,0.0,1,0.0845,-8.769,1,0.335,128.085,4,0.344,85,245.0
Kanye West,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,85,128.0
Travis Scott,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,0.283,0.785,0.554,3.4e-06,0,0.116,-6.571,1,0.0409,128.047,4,0.144,85,150.0
6ix9ine,0LQ1J0BCzA2qnAgp9MkkNE,MALA (feat. Anuel Aa),0.689,0.719,0.825,0.0,5,0.103,-3.627,0,0.0424,100.006,4,0.789,85,207.0
Lauv,2hnxrRNzF74mdDzpQZQukQ,There's No Way (feat. Julia Michaels),0.49,0.755,0.625,0.0,2,0.157,-7.114,1,0.0896,147.02,4,0.374,85,175.0
John Mayer,3bH4HzoZZFq8UpZmI2AMgV,New Light,0.325,0.828,0.689,0.0384,7,0.0808,-7.878,1,0.0326,123.931,4,0.853,85,216.0
Sam Smith,5rFj8OzffT0iggSjcBaeND,"Fire On Fire - From ""Watership Down""",0.476,0.584,0.407,0.0,1,0.18,-7.356,0,0.046,115.124,4,0.341,85,247.0
Bad Bunny,6it15CsDlkqB7N4lF0C1qM,Caro,0.627,0.651,0.575,0.000202,0,0.0961,-7.739,1,0.299,160.007,4,0.248,85,229.0
Tory Lanez,0NJp8GyCOWnQh71xKSPfuV,Freaky,0.00202,0.966,0.563,0.0,8,0.105,-5.764,1,0.0618,104.991,4,0.363,85,174.0
Becky G,2XXMDz7SPZ4mSFN1PXfHUy,Cuando Te Besé,0.307,0.772,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.048,4,0.295,85,254.0
Dominic Fike,1tNJrcVe6gwLEiZCtprs1u,3 Nights,0.223,0.815,0.518,0.0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,85,178.0
Brytiago,59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,0.589,0.825,0.69,0.0,10,0.413,-4.252,0,0.226,94.194,4,0.516,85,327.0
Joji,0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,0.544,0.515,0.479,0.00598,3,0.191,-7.458,1,0.0261,88.964,4,0.284,85,209.0
Sam Smith,5rFj8OzffT0iggSjcBaeND,Fire On Fire,0.513,0.598,0.419,0.0,1,0.17,-7.383,0,0.0473,114.938,4,0.33,85,247.0
Paulo Londra,5NPzbTzFxIQPaheZuPhn4f,Forever Alone,0.498,0.864,0.426,0.000228,7,0.145,-8.392,0,0.0561,129.954,4,0.477,85,216.0
Khalid,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),0.0956,0.708,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,85,202.0
6ix9ine,4QIyEq7TcTdAcxjI2AFlAK,"FEFE (feat. Nicki Minaj, Murda Beatz)",0.088,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,85,179.0
David Guetta,4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,0.0635,0.647,0.795,0.0,1,0.188,-3.548,0,0.0372,127.992,4,0.409,85,192.0
Post Malone,0fcq51a3gOI6gPvzc0YLsk,Wow. - Remix,0.148,0.797,0.64,0.0,11,0.209,-6.272,0,0.194,100.002,4,0.486,85,170.0
Becky G,2ijef6ni2amuunRoKTlgww,Sin Pijama,0.354,0.791,0.745,2.93e-05,11,0.104,-3.695,0,0.0464,94.014,4,0.82,85,189.0
Sia,3Y7a0typ6ik1KscmebXd6D,No New Friends,0.0648,0.724,0.702,0.000256,7,0.121,-4.622,1,0.0429,106.044,4,0.688,85,176.0
Shawn Mendes,79esEXlqqmq0GPz0xQSZTV,Lost In Japan,0.255,0.713,0.738,0.0,10,0.106,-6.784,1,0.374,105.027,4,0.425,85,201.0
Lunay,3T5QSIgoaPIh07SwixRDp7,A Solas - Remix,0.657,0.618,0.743,5.95e-06,6,0.143,-2.576,0,0.141,180.021,4,0.589,85,273.0
Karol G,6q8Lb50EtqNeeJXXe8mMAH,Culpables,0.279,0.728,0.801,4.71e-06,8,0.143,-2.942,0,0.0683,130.059,4,0.416,85,227.0
The Chainsmokers,4BiiOzZCrXEzHRLYcYFiD5,Hope,0.488,0.773,0.699,3.6e-06,1,0.0814,-5.982,0,0.0958,104.941,4,0.513,85,180.0
Zedd,4keoy2fqgwGnbWlm3ZVZFa,Happy Now,0.579,0.503,0.741,1.49e-06,4,0.0712,-5.128,1,0.047,88.335,3,0.458,84,207.0
Sebastian Yatra,1Kjer1JoWuJGNwGV6Pbgv1,Cristina,0.286,0.649,0.502,0.0,5,0.166,-4.368,1,0.0437,87.0,3,0.695,84,202.0
Juice WRLD,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,0.0453,0.667,0.644,0.0,1,0.0905,-5.558,1,0.174,163.929,4,0.189,84,176.0
Paloma Mami,7o0oY5wRcoV7oPuDhD2J1z,Fingías,0.19,0.729,0.805,0.225,6,0.0909,-3.83,1,0.184,191.994,4,0.345,84,225.0
Galantis,1pfgsjmxVZhoZpeDx6POKv,Bones (feat. OneRepublic),0.00464,0.66,0.788,0.0,0,0.179,-5.844,1,0.0374,120.048,4,0.494,84,206.0
Billie Eilish,7wC5eZcFS1Q1BsQ35DU6H4,come out and play,0.693,0.64,0.321,0.0307,0,0.114,-14.604,1,0.0931,145.045,4,0.177,84,210.0
Kodak Black,2MShy1GSSgbmGUxADNIao5,Calling My Spirit,0.0996,0.91,0.366,0.0,1,0.261,-9.954,1,0.0941,119.985,4,0.74,84,152.0
The Rudeboyz,6qP73DRFGojLuIk1siIhNE,Dile la Verdad,0.292,0.886,0.701,1.16e-05,7,0.0574,-3.504,1,0.141,103.002,4,0.823,84,219.0
Chris Brown,7uiBocndm12aKbsdnQ3Scx,Undecided,0.172,0.441,0.527,0.0,3,0.233,-5.318,1,0.0966,96.37,4,0.589,84,187.0
Juice WRLD,41MCdlvXOl62B7Kv86Bb1v,Empty,0.0758,0.745,0.561,0.0,0,0.133,-4.869,1,0.0807,77.557,4,0.449,84,248.0
Lil Peep,2v5JTeM6hSmi5wWy7jiwrI,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),0.15,0.741,0.845,0.0,5,0.174,-3.568,0,0.0381,129.939,4,0.926,84,234.0
Luke Combs,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,0.676,0.552,0.402,0.0,11,0.0928,-7.431,1,0.0262,103.313,4,0.382,84,193.0
5 Seconds of Summer,55S2PQgSMYAhgoTCcGCDfw,Youngblood,0.0169,0.596,0.854,0.0,7,0.124,-5.114,0,0.463,120.274,4,0.152,84,203.0
Zara Larsson,507tQXutCPYNFkpOq8tmKF,Don't Worry Bout Me,0.0797,0.752,0.706,0.000752,5,0.129,-6.274,1,0.0636,125.041,4,0.33,84,209.0
A Boogie Wit da Hoodie,6uSSupG4TMu3vW8QgynAB6,Startender (feat. Offset and Tyga),0.0235,0.736,0.622,0.0,6,0.151,-4.653,0,0.133,191.971,4,0.506,84,193.0
Guaynaa,2YRvdf9cdS88y1wB1WhKoE,Rebota,0.188,0.796,0.911,0.0,1,0.499,-1.998,1,0.285,180.128,4,0.918,84,205.0
Martin Garrix,3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),0.584,0.506,0.693,9.58e-05,0,0.0891,-7.265,0,0.0412,139.912,4,0.221,84,216.0
Julia Michaels,5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),0.662,0.518,0.467,0.0,0,0.0853,-6.184,1,0.0302,132.854,4,0.386,84,173.0
Ariana Grande,4T652DlATVHe0jdLKaN3Bw,in my head,0.173,0.662,0.6,0.000137,0,0.109,-6.402,1,0.0703,134.979,4,0.331,84,223.0
Paloma Mami,0EJu1RBtxzldMG2peczuPv,No Te Enamores,0.587,0.806,0.735,0.00889,7,0.0812,-4.459,0,0.0425,100.101,4,0.353,84,183.0
Charlie Puth,5cF0dROlMOK5uNZtivgu50,Attention,0.109,0.775,0.613,2.33e-05,3,0.134,-4.586,0,0.0542,100.066,4,0.797,84,209.0
Ariana Grande,2vdBo4ALPYbHRUPKgtE5iC,ghostin,0.418,0.287,0.364,1.8e-05,9,0.185,-8.295,1,0.0306,103.777,4,0.11,84,271.0
Kygo,3Kuu5vASpXK8oRsxOvau6P,Think About You,0.166,0.673,0.596,0.0,10,0.11,-7.891,1,0.0354,123.969,4,0.19,84,209.0
Jowell & Randy,6qP73DRFGojLuIk1siIhNE,Dile la Verdad,0.292,0.886,0.701,1.16e-05,7,0.0574,-3.504,1,0.141,103.002,4,0.823,84,219.0
Ariana Grande,2rPE9A1vEgShuZxxzR2tZH,"thank u, next",0.28,0.724,0.647,0.0,1,0.102,-5.642,1,0.0658,106.96,4,0.435,84,207.0
Tory Lanez,51w9Jbat1pLeWINGCpnQUR,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,0.0226,0.698,0.66,0.0,0,0.0622,-7.883,1,0.052,159.949,4,0.451,84,249.0
Selena Gomez,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0.0945,0.601,0.724,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,84,208.0
Kevin Roldan,1DcxnVNFAyVl2sDQ646pXS,PPP,0.363,0.786,0.65,8.17e-05,4,0.122,-6.839,1,0.109,92.975,4,0.712,84,129.0
Ski Mask The Slump God,74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),0.113,0.808,0.617,0.0,10,0.734,-9.32,0,0.442,149.962,4,0.632,84,166.0
XXXTENTACION,7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),0.653,0.735,0.525,0.918,6,0.101,-2.939,0,0.0441,160.147,4,0.369,84,158.0
Rammstein,1T8IRUJBga0JXioJZvxjBR,DEUTSCHLAND,7.69e-05,0.515,0.906,0.431,7,0.0934,-4.982,1,0.0445,120.132,4,0.194,84,323.0
Kygo,3Kuu5vASpXK8oRsxOvau6P,Think About You (feat. Valerie Broussard),0.166,0.673,0.596,0.0,10,0.11,-7.891,1,0.0354,123.969,4,0.19,84,209.0
Post Malone,32lItqlMi4LBhb4k0BaSaC,Candy Paint,0.627,0.67,0.654,1.02e-06,4,0.071,-5.944,1,0.153,180.024,4,0.438,84,228.0
DJ Khaled,5WvAo7DNuPRmk4APhdPzi8,No Brainer,0.0733,0.552,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639,84,260.0
Future,5274I4mUMnYczyeXkGDWZN,Fine China,0.0484,0.656,0.542,0.0,7,0.126,-7.358,1,0.323,166.111,4,0.551,84,142.0
Jonas Brothers,3QmolSZqjjLksTUvZJ6pPS,Cool,0.0106,0.65,0.619,0.0,0,0.167,-5.495,1,0.0555,157.967,4,0.657,84,167.0
Daya,7hzlzoOwCZ4D3Ow5YZK4kj,Insomnia,0.0944,0.754,0.653,0.0,7,0.383,-5.095,1,0.0611,123.084,4,0.379,84,180.0
NOTD,7FjZU7XFs7P9jHI9Z0yRhK,So Close,0.121,0.7,0.872,7.08e-06,10,0.103,-5.896,1,0.0666,125.03,4,0.761,84,190.0
5 Seconds of Summer,6GzApXoBQiiAjak3tOQfV3,Lie To Me (feat. Julia Michaels),0.0132,0.611,0.52,0.0,0,0.105,-5.445,1,0.0346,159.927,4,0.771,84,150.0
Khalid,7vGGAJBkHKxKtOnGjQduDV,Saturday Nights,0.635,0.54,0.439,1.93e-05,10,0.0993,-8.591,1,0.115,167.908,4,0.371,84,210.0
Twenty One Pilots,23OXdR7YuUBVWh5hSnYJau,Chlorine,0.0735,0.609,0.674,0.06,10,0.345,-7.388,0,0.0548,90.009,4,0.315,84,324.0
Martin Garrix,4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),0.0129,0.414,0.486,0.0,6,0.111,-6.431,0,0.0311,128.038,4,0.368,83,231.0
Future,3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),0.013,0.734,0.683,0.0,1,0.28,-6.105,1,0.0776,162.038,4,0.445,83,228.0
BLACKPINK,18PergoIrGmRyeYxnaXJN2,Kill This Love,0.302,0.766,0.855,0.00308,2,0.291,-4.086,0,0.174,132.022,4,0.667,83,189.0
Travis Scott,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,0.0531,0.763,0.628,0.0,11,0.114,-5.85,1,0.05,140.958,4,0.193,83,191.0
Lalo Ebratt,3mN2DtljBhnrIpc3Nu2pJ8,Déjate Querer,0.028,0.755,0.792,0.0,6,0.0754,-4.238,1,0.0484,106.014,4,0.844,83,203.0
Logic,4EAV2cKiqKP5UPZmY6dejk,Everyday,0.041,0.67,0.752,0.0,1,0.0749,-4.146,1,0.0374,149.961,4,0.442,83,205.0
Migos,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,0.0739,0.909,0.628,0.0,2,0.108,-5.456,1,0.201,145.905,4,0.406,83,276.0
Polo G,5AjINjwKyRvQJhSe2zpPHi,Pop Out (feat. Lil TJay),0.121,0.861,0.621,0.0,1,0.0689,-7.106,1,0.362,83.976,4,0.254,83,167.0
Felipe Araújo,5EKHbW7mXcAR4hCyS3YXjb,Atrasadinha - Ao Vivo,0.498,0.676,0.844,0.0,7,0.866,-3.396,1,0.109,159.969,4,0.716,83,173.0
Khalid,6Hgh47WXVKtXN5zGOu0hjI,OTW,0.183,0.652,0.678,3.26e-05,2,0.106,-6.183,1,0.0541,72.989,4,0.28,83,263.0
The Chainsmokers,1Pz3QmQFBFuI60rxCQBeW6,Kills You Slowly,0.0518,0.696,0.429,0.0,1,0.128,-8.736,0,0.0554,149.967,4,0.242,83,213.0
Dean Lewis,2BkyYZmU4JuWW2sYi9EzpC,7 Minutes,0.526,0.613,0.739,0.0,10,0.149,-6.478,1,0.0311,104.966,4,0.712,83,211.0
Ariana Grande,27356GVuMPFWiJSZCragoM,make up,0.0844,0.671,0.714,1.48e-06,7,0.0568,-5.373,1,0.21,105.137,3,0.477,83,141.0
ScHoolboy Q,4dTiQezDWmEOWcdCbWVWMp,Numb Numb Juice,0.00122,0.886,0.47,3.36e-05,6,0.121,-7.756,0,0.458,156.997,4,0.184,83,115.0
Summer Walker,14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,0.443,0.656,0.432,0.0,6,0.132,-9.481,0,0.217,97.022,4,0.0897,83,222.0
Juice WRLD,4mUIe9gfsdtsVP2zFIl74x,Maze,0.126,0.674,0.726,1.56e-06,11,0.115,-3.813,0,0.141,160.067,4,0.443,83,144.0
Brytiago,4AKWHLChPxYdXAB2cHmZB7,Controla,0.504,0.758,0.699,0.0,6,0.0922,-5.636,1,0.171,90.013,4,0.594,83,208.0
Why Don't We,45ZGEdLxCZvdMX9jWlsAAx,I Don't Belong In This Club,0.0202,0.797,0.543,0.0,11,0.0726,-5.744,1,0.0439,115.036,4,0.164,83,223.0
Billie Eilish,5t3Vk8bRKylx4fjj7qlbib,bitches broken hearts,0.919,0.777,0.422,0.00877,0,0.0958,-10.114,1,0.0482,120.041,4,0.187,83,176.0
Bazzi,7njKgVl3AnLflRad38o7AG,Paradise,0.0828,0.844,0.644,0.0,11,0.113,-6.273,0,0.0479,122.061,4,0.591,83,169.0
David Guetta,33IOhptvC2Qoy2UhjiHXLV,Flames,0.0723,0.609,0.726,8.45e-06,5,0.0895,-4.346,0,0.0414,93.958,4,0.362,83,195.0
YK Osiris,4XiGKQqbmnMVxDzUj6j3f2,Worth It,0.468,0.764,0.528,0.0,5,0.0811,-4.082,0,0.0588,123.936,5,0.422,83,189.0
Dennis DJ,5yH8pYxNckOU1cxfPsMIaz,Agora é Tudo Meu,0.7,0.848,0.933,2.81e-06,5,0.184,-3.306,0,0.106,139.998,4,0.506,83,172.0
Russ,4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,0.0991,0.716,0.729,0.0,5,0.0842,-6.313,1,0.117,131.975,4,0.276,83,227.0
Paulo Londra,46lvmzK8wxAy66tjzXXSh0,Tal Vez,0.266,0.849,0.655,0.0,8,0.0781,-2.899,1,0.106,161.966,4,0.76,83,264.0
XXXTENTACION,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),0.779,0.699,0.304,0.000993,1,0.137,-11.192,1,0.0993,119.705,4,0.271,83,160.0
Alesso,6jreFSOTUAViWjKyzOC4Kg,REMEDY,0.269,0.601,0.775,0.0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,83,190.0
MC Kevin o Chris,7FiIQXpIeLo3ITfGGpb8PB,Vamos pra Gaiola,0.917,0.872,0.971,0.00143,6,0.121,-5.576,1,0.281,149.987,4,0.521,83,162.0
King Princess,0CZ8lquoTX2Dkg7Ak2inwA,1950,0.648,0.6,0.535,4.7e-06,4,0.162,-7.043,1,0.107,71.912,4,0.269,83,225.0
Tom Walker,2n48BjaFSczfeIG3HaIaPv,Just You and I,0.456,0.567,0.696,0.0,9,0.113,-5.416,1,0.301,92.061,4,0.544,83,175.0
Kendrick Lamar,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),0.0605,0.698,0.633,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,0.552,83,232.0
Nicky Jam,39N9RPD9MRb5WmoLzNzPeA,X,0.0364,0.595,0.773,0.00108,9,0.334,-4.736,0,0.0549,180.073,4,0.711,83,174.0
Bad Bunny,1khmgu0pveJbkbpbkyvcQv,La Romana,0.0327,0.655,0.725,0.00264,0,0.0611,-5.497,1,0.188,125.8,4,0.326,83,301.0
Mario Bautista,6o8ogTrSX8H0F66Pdz3Tsc,Baby Girl (feat. Lalo Ebratt),0.0275,0.804,0.705,0.000138,1,0.202,-5.272,1,0.199,103.009,4,0.45,83,218.0
Ella Mai,6CTWathupIiDs7U4InHnDA,Trip,0.225,0.477,0.61,0.0,11,0.107,-5.628,0,0.144,79.882,4,0.358,83,214.0
Lil Mosey,1iPBD72u3nAyFEeardYuBV,Kamikaze,0.301,0.792,0.571,0.0,8,0.1,-7.539,0,0.094,99.999,4,0.556,83,139.0
Rich The Kid,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,0.202,0.876,0.519,0.0,11,0.108,-6.531,1,0.143,94.981,4,0.158,83,175.0
Calum Scott,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,0.918,0.331,0.235,0.0,10,0.137,-7.7,1,0.0299,171.232,3,0.218,83,204.0
Metro Boomin,0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),0.588,0.81,0.353,0.0,6,0.102,-9.931,0,0.31,88.031,4,0.0727,83,208.0
Maluma,62o8KoI44JfN7aYxgTnPvh,Mala Mía,0.31,0.749,0.752,0.0,6,0.232,-4.883,1,0.345,180.049,4,0.901,83,184.0
Anne-Marie,4Pbg79cTBu4vgSphoyNq3j,2002,0.0372,0.697,0.683,0.0,1,0.137,-2.881,0,0.117,96.133,4,0.603,83,187.0
Calum Scott,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,0.839,0.682,0.173,3.26e-05,1,0.0983,-8.749,1,0.0314,112.663,4,0.236,83,260.0
Travis Scott,7wBJfHzpfI3032CSD7CE2m,STARGAZING,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564,83,271.0
Ozuna,1h9P5WJwyvK8OB7O2YiXgp,Ibiza,0.254,0.691,0.71,0.0,5,0.108,-5.144,1,0.334,192.046,4,0.726,83,201.0
C. Tangana,4W3FJapn5CD6Fnrlfj4HFe,Booty,0.0167,0.825,0.771,2.04e-06,1,0.0901,-4.116,1,0.0804,102.927,4,0.718,82,173.0
YG,0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0.00552,0.745,0.346,0.0,1,0.0881,-7.709,1,0.331,203.911,4,0.112,82,237.0
Little Mix,6rrTr2HEAzlpC4KWZxF3S1,Woman Like Me (feat. Nicki Minaj),0.173,0.757,0.849,0.0,5,0.0878,-3.424,0,0.0536,150.036,4,0.826,82,228.0
Danny Ocean,4DbhxwlkhTbCTqlZptxmI6,Swing,0.458,0.729,0.616,0.0,8,0.082,-6.422,1,0.249,106.486,4,0.532,82,155.0
James Arthur,1uru26I2JKd2mQZt0MDCUe,Empty Space,0.215,0.404,0.531,0.0,1,0.0521,-4.328,1,0.103,164.848,4,0.321,82,214.0
Tyga,1NHlyKgtR4roNylOhidKSv,Girls Have Fun (feat. G-Eazy & Rich The Kid),0.00586,0.888,0.74,0.0,8,0.218,-5.363,1,0.238,100.003,4,0.664,82,176.0
Clean Bandit,0Ult84lvFuqNvbyXwyRQ58,I Miss You (feat. Julia Michaels),0.299,0.693,0.624,7.64e-06,0,0.0955,-7.482,0,0.0448,105.002,4,0.369,82,206.0
Nacho,4VTTpwcAxVSQNzEZLi75d0,Déjalo,0.199,0.743,0.795,0.0,11,0.0577,-5.733,1,0.0732,95.003,4,0.682,82,203.0
Blueface,67fNrBUMc7iWMofdCaoJV9,Bleed It,0.221,0.845,0.76,0.0,1,0.107,-6.007,0,0.357,101.865,4,0.558,82,146.0
The Weeknd,4MPTj8lMMvxLwT3EwuXFop,Call Out My Name,0.211,0.449,0.599,0.0,1,0.327,-4.892,1,0.0369,134.144,3,0.165,82,228.0
Bad Bunny,5YOkA7qd2983FtBQnP8sYx,Solo de Mi,0.287,0.743,0.73,8.1e-05,10,0.0778,-4.314,0,0.125,179.972,4,0.15,82,198.0
Juice WRLD,6rz0dTA0PdhXImFV5EjM0w,Hide (feat. Seezyn),0.0779,0.717,0.645,0.0,5,0.146,-5.089,0,0.0774,150.044,4,0.137,82,206.0
NLE Choppa,4dAMdQ6g4kGmnc1MDHsg77,Shotta Flow,0.0786,0.888,0.43,1.58e-06,9,0.132,-6.728,1,0.588,120.088,4,0.45,82,160.0
